DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20050814,1.24334,1.2464,1.23424,1.23634,1350455.4
20050815,1.23591,1.23712,1.22957,1.23624,1338995.5
20050816,1.23608,1.2368,1.22532,1.22646,1342047.8
20050817,1.22602,1.22924,1.21528,1.21687,1334713.5
20050818,1.21692,1.21917,1.21246,1.21455,1332904.9
20050821,1.21548,1.22418,1.21517,1.22236,1338629.2
20050822,1.22211,1.22528,1.21871,1.22292,1332252.9
20050823,1.22245,1.22791,1.2158,1.22709,1339643
20050824,1.22677,1.2325,1.22548,1.2299,1333484.1
20050825,1.22944,1.2339,1.227,1.22877,1345809.1
20050828,1.22825,1.23448,1.2215,1.22316,1360690.7
20050829,1.22275,1.22393,1.2169,1.22145,1356656.3
20050830,1.2213,1.23559,1.21843,1.23371,1328473
20050831,1.23321,1.25225,1.23212,1.24944,1331526
20050901,1.24933,1.25875,1.24624,1.25277,1333995.1
20050904,1.25151,1.2583,1.25081,1.25344,1348993.9
20050905,1.25345,1.25419,1.24422,1.2461,1339195.2
20050906,1.24606,1.25359,1.24023,1.24118,1336907.7
20050907,1.2412,1.24508,1.2381,1.2393,1326315.7
20050908,1.23937,1.24567,1.23724,1.24064,1330957.9
20050911,1.23975,1.24129,1.22664,1.22803,1336338.8
20050912,1.22763,1.23144,1.22456,1.22625,1325160.6
20050913,1.2257,1.23257,1.22528,1.22813,1331155.5
20050914,1.22798,1.22871,1.2193,1.22229,1334193.4
20050915,1.22177,1.23071,1.21995,1.22364,1332436.5
20050918,1.22287,1.22308,1.20967,1.21339,1331637
20050919,1.2135,1.21897,1.21062,1.21107,1319806.2
20050920,1.2103,1.22372,1.2103,1.22089,1332781.3
20050921,1.22046,1.22667,1.21322,1.21508,1334085.7
20050922,1.21482,1.21657,1.2031,1.20348,1319479.2
20050925,1.2029,1.20786,1.20102,1.20677,1321245.2
20050926,1.20619,1.20802,1.19778,1.20105,1312883.1
20050927,1.201,1.20526,1.19914,1.20327,1320500.5
20050928,1.2027,1.20738,1.20052,1.20257,1322724
20050929,1.20255,1.20879,1.19958,1.20236,1321772.7
20051002,1.20552,1.20608,1.18989,1.19117,1317462.4
20051003,1.1908,1.19466,1.18985,1.19163,1313441.7
20051004,1.1916,1.19843,1.19122,1.19714,1316822.4
20051005,1.1968,1.22032,1.1968,1.21731,1317791.7
20051006,1.21693,1.21874,1.20948,1.21262,1314556.7
